student_id,student_country,date_registered,purchase_id,purchase_type,date_purchased,days_taken,num_rated_courses,avg_rated_courses,avg_course_watched,total_time_watched,engagement_quizzes,engagement_exams,engagement_lessons,avg_exam_score,no_of_questions
292518,TR,2022-09-29,,,,,,,,,,,,,
292519,ID,2022-09-29,,,,,,,5.1,5.1,0.0,0.0,1.0,,
292520,PH,2022-09-29,,,,,,,0.6,0.6,0.0,0.0,1.0,,
292521,TW,2022-09-29,,,,,,,0.2,0.2,0.0,0.0,1.0,,
292522,AE,2022-09-29,,,,,,,25.8,25.8,0.0,0.0,1.0,,
292523,IN,2022-09-29,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292525,CA,2022-09-29,,,,,,,0.3,0.3,0.0,0.0,1.0,,
292526,IN,2022-09-29,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292527,CZ,2022-09-29,,,,,,,,,,,,,
292528,NG,2022-09-29,,,,,1.0,5.0,23.424999999999997,93.69999999999999,0.0,0.0,4.0,,
292529,US,2022-09-29,,,,,,,31.8,31.8,0.0,0.0,1.0,,
292530,BD,2022-09-29,,,,,,,5.5,5.5,1.0,0.0,1.0,,
292532,IN,2022-09-29,,,,,,,11.3,11.3,0.0,0.0,1.0,,
292533,TR,2022-09-29,,,,,,,10.1,10.1,1.0,0.0,1.0,,
292535,GB,2022-09-29,,,,,,,13.8,13.8,1.0,0.0,1.0,,
292536,NG,2022-09-29,,,,,1.0,5.0,31.0,31.0,1.0,0.0,1.0,,
292544,NO,2022-09-29,,,,,,,,,,,,,
292561,IN,2022-09-29,,,,,,,16.23333333333333,48.699999999999996,0.0,0.0,3.0,,
292562,US,2022-09-29,,,,,,,,,,,,,
292563,TR,2022-09-29,,,,,,,,,,,,,
292564,EG,2022-09-29,,,,,,,,,,,,,
292565,BG,2022-09-29,,,,,,,,,,,,,
292567,GB,2022-09-29,,,,,,,36.5,36.5,1.0,0.0,1.0,,
292568,BR,2022-09-29,,,,,,,16.633333333333333,49.9,3.0,2.0,3.0,11.0,
292569,US,2022-09-29,,,,,,,,,,,,,
292570,IN,2022-09-29,,,,,,,,,,,,,
292577,AM,2022-09-29,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292579,IN,2022-09-29,,,,,,,3.3,3.3,0.0,0.0,1.0,,
292581,IN,2022-09-29,,,,,,,,,,,,,
292582,IN,2022-09-29,,,,,,,4.4,4.4,0.0,0.0,1.0,,
292583,IN,2022-09-29,,,,,,,,,,,,,
292584,VN,2022-09-29,,,,,,,34.6,207.60000000000002,1.0,1.0,6.0,0.0,
292586,CA,2022-09-29,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292587,EG,2022-09-29,,,,,,,36.7,36.7,1.0,0.0,1.0,,
292590,GB,2022-09-29,,,,,,,88.60000000000001,265.8,0.0,2.0,3.0,61.0,
292591,US,2022-09-29,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292592,US,2022-09-29,,,,,,,1.4,1.4,0.0,0.0,1.0,,
292597,IN,2022-09-29,,,,,,,,,,,,,
292598,UZ,2022-09-29,,,,,,,1.2999999999999998,2.5999999999999996,1.0,0.0,2.0,,
292599,NG,2022-09-29,,,,,,,7.4,7.4,0.0,0.0,1.0,,
292600,FR,2022-09-29,,,,,,,1.6,1.6,0.0,0.0,1.0,,
292602,IN,2022-09-29,,,,,,,6.233333333333334,18.700000000000003,1.0,0.0,3.0,,
292605,US,2022-09-29,,,,,,,,,0.0,1.0,0.0,58.5,
292606,UA,2022-09-29,,,,,,,37.2,37.2,1.0,0.0,1.0,,
292607,IT,2022-09-29,,,,,,,,,,,,,
292609,DE,2022-09-29,22736.0,Annual,2022-09-30,1 days,,,,,,,,,
292613,PK,2022-09-29,,,,,,,0.6,0.6,0.0,0.0,1.0,,
292615,SA,2022-09-29,,,,,,,0.2,0.2,1.0,0.0,1.0,,
292616,PH,2022-09-29,,,,,,,6.6,6.6,0.0,0.0,1.0,,
292617,US,2022-09-29,,,,,,,,,,,,,
292618,TG,2022-09-29,,,,,,,0.2,0.2,0.0,0.0,1.0,,
292619,PH,2022-09-30,,,,,,,10.2,10.2,1.0,0.0,1.0,,
292620,LY,2022-09-30,,,,,1.0,5.0,13.699999999999998,41.099999999999994,1.0,1.0,3.0,83.0,
292621,SG,2022-09-30,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292622,CA,2022-09-30,,,,,,,1.8,1.8,0.0,0.0,1.0,,
292623,GB,2022-09-30,,,,,,,29.3,29.3,0.0,0.0,1.0,,
292626,US,2022-09-30,,,,,,,10.0,10.0,0.0,0.0,1.0,,
292628,US,2022-09-30,,,,,,,4.8,4.8,1.0,0.0,1.0,,
292630,SN,2022-09-30,,,,,,,2.1,2.1,0.0,0.0,1.0,,
292632,IN,2022-09-30,,,,,2.0,5.0,89.46666666666665,268.4,3.0,1.0,3.0,33.5,
292633,US,2022-09-30,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292635,CA,2022-09-30,,,,,,,8.5,8.5,1.0,0.0,1.0,,
292637,MM,2022-09-30,,,,,,,34.6,34.6,1.0,0.0,1.0,,
292638,TR,2022-09-30,,,,,,,4.2,4.2,0.0,0.0,1.0,,
292642,IN,2022-09-30,,,,,,,5.2,10.4,2.0,0.0,2.0,,
292643,UZ,2022-09-30,,,,,,,,,,,,,
292644,NG,2022-09-30,,,,,,,0.2,0.2,0.0,0.0,1.0,,
292645,PA,2022-09-30,,,,,,,0.5,0.5,1.0,0.0,1.0,,
292646,HU,2022-09-30,,,,,,,5.3,15.9,0.0,0.0,3.0,,
292647,US,2022-09-30,,,,,,,0.7,0.7,0.0,0.0,1.0,,
292649,HU,2022-09-30,,,,,,,,,,,,,
292651,IN,2022-09-30,,,,,,,0.8,0.8,0.0,0.0,1.0,,
292652,SA,2022-09-30,,,,,,,,,,,,,
292654,IN,2022-09-30,,,,,,,20.5,20.5,0.0,0.0,1.0,,
292655,BY,2022-09-30,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292656,JP,2022-09-30,,,,,,,,,,,,,
292657,GB,2022-09-30,,,,,,,6.4,6.4,1.0,0.0,1.0,,
292658,ID,2022-09-30,,,,,,,29.175,116.7,1.0,1.0,4.0,58.0,
292659,EG,2022-09-30,,,,,,,0.6,0.6,0.0,0.0,1.0,,
292660,IN,2022-09-30,,,,,,,,,,,,,
292661,MM,2022-09-30,,,,,,,1.35,2.7,0.0,0.0,2.0,,
292662,ZA,2022-09-30,,,,,,,9.0,9.0,1.0,0.0,1.0,,
292663,AZ,2022-09-30,,,,,,,0.9,0.9,0.0,0.0,1.0,,
292664,AZ,2022-09-30,,,,,,,,,,,,,
292665,PH,2022-09-30,,,,,,,,,,,,,
292666,IN,2022-09-30,,,,,,,1.2,1.2,0.0,0.0,1.0,,
292667,IN,2022-09-30,,,,,,,7.025,28.1,3.0,0.0,4.0,,
292668,GB,2022-09-30,,,,,,,1.05,2.1,0.0,0.0,2.0,,
292669,DE,2022-09-30,,,,,,,,,,,,,
292670,NL,2022-09-30,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292671,UZ,2022-09-30,,,,,1.0,5.0,61.5,61.5,1.0,0.0,1.0,,
292672,FR,2022-09-30,,,,,,,3.5,3.5,0.0,0.0,1.0,,
292673,MA,2022-09-30,,,,,,,43.1,43.1,0.0,0.0,1.0,,
292674,KR,2022-09-30,,,,,,,,,,,,,
292675,GB,2022-09-30,,,,,,,0.2,0.2,0.0,0.0,1.0,,
292676,DE,2022-09-30,,,,,,,0.2,0.2,0.0,0.0,1.0,,
292677,GB,2022-09-30,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292678,DE,2022-09-30,,,,,,,,,,,,,
292679,TH,2022-09-30,,,,,,,,,,,,,
292680,PK,2022-09-30,,,,,,,19.45,38.9,0.0,1.0,2.0,75.0,
292681,IN,2022-09-30,,,,,,,2.7,2.7,0.0,0.0,1.0,,
292682,TR,2022-09-30,,,,,,,0.44999999999999996,0.8999999999999999,0.0,1.0,2.0,0.0,
292683,CA,2022-09-30,,,,,,,1.3,1.3,0.0,0.0,1.0,,
292684,NG,2022-09-30,,,,,,,41.0,41.0,1.0,1.0,1.0,33.0,
292685,DZ,2022-09-30,,,,,,,,,,,,,
292686,GB,2022-09-30,,,,,,,,,,,,,
292688,RO,2022-09-30,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292689,ID,2022-09-30,,,,,,,18.8,56.4,2.0,0.0,3.0,,1.0
292690,PT,2022-09-30,,,,,,,3.0,3.0,0.0,0.0,1.0,,
292691,ES,2022-09-30,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292692,MY,2022-09-30,,,,,,,0.5,0.5,0.0,0.0,1.0,,
292693,UZ,2022-09-30,,,,,,,,,,,,,
292694,IN,2022-09-30,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292695,IN,2022-09-30,,,,,,,,,,,,,
292696,IN,2022-09-30,,,,,,,32.3,32.3,0.0,2.0,1.0,44.666666666666664,
292697,NG,2022-09-30,,,,,,,1.1,2.2,0.0,0.0,2.0,,
292698,MZ,2022-09-30,,,,,,,,,,,,,
292699,DZ,2022-09-30,,,,,,,0.6,0.6,0.0,0.0,1.0,,
292700,EG,2022-09-30,,,,,,,25.7,25.7,0.0,1.0,1.0,83.0,
292701,IN,2022-09-30,,,,,,,,,,,,,
292702,IE,2022-09-30,,,,,,,1.4,1.4,0.0,0.0,1.0,,
292703,US,2022-09-30,,,,,,,26.9,26.9,0.0,0.0,1.0,,
292704,EG,2022-09-30,,,,,,,,,,,,,
292705,NP,2022-09-30,,,,,,,0.6,0.6,0.0,0.0,1.0,,
292706,CO,2022-09-30,,,,,,,24.25,48.5,0.0,0.0,2.0,,
292707,IN,2022-09-30,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292708,US,2022-09-30,,,,,,,,,,,,,
292709,US,2022-09-30,,,,,,,,,,,,,
292710,IN,2022-09-30,,,,,,,1.0,1.0,0.0,0.0,1.0,,
292711,BG,2022-09-30,,,,,,,,,,,,,
292712,CZ,2022-09-30,,,,,,,12.0,12.0,1.0,0.0,1.0,,
292713,PT,2022-09-30,,,,,,,14.6,43.8,2.0,1.0,3.0,83.0,
292714,DE,2022-09-30,,,,,1.0,5.0,41.1,41.1,1.0,0.0,1.0,,
292715,LB,2022-09-30,,,,,,,,,,,,,
292716,FR,2022-09-30,,,,,,,,,,,,,
292717,IN,2022-09-30,,,,,,,0.2,0.2,0.0,0.0,1.0,,
292718,BE,2022-09-30,,,,,,,,,,,,,
292719,US,2022-09-30,,,,,,,,,,,,,
292720,IN,2022-09-30,22846.0,Annual,2022-10-06,6 days,,,15.540000000000001,77.7,2.0,0.0,5.0,,
292721,US,2022-09-30,,,,,,,3.8,3.8,0.0,0.0,1.0,,
292722,IE,2022-09-30,,,,,,,,,,,,,
292723,GB,2022-09-30,,,,,,,,,,,,,
292724,EG,2022-09-30,,,,,,,17.05,34.1,0.0,1.0,2.0,67.0,
292725,CA,2022-09-30,,,,,,,0.55,1.1,0.0,0.0,2.0,,
292726,IE,2022-09-30,,,,,,,,,,,,,
292727,EG,2022-09-30,,,,,,,9.4,9.4,1.0,0.0,1.0,,
292728,CA,2022-09-30,,,,,,,,,,,,,
292729,DK,2022-09-30,,,,,,,0.7,0.7,0.0,0.0,1.0,,
292730,GB,2022-09-30,,,,,,,,,,,,,
292731,GB,2022-09-30,,,,,,,33.7,33.7,1.0,0.0,1.0,,
292732,IN,2022-09-30,,,,,,,0.8,0.8,0.0,0.0,1.0,,
292733,GB,2022-09-30,,,,,,,,,,,,,
292734,FR,2022-09-30,,,,,,,9.85,19.7,1.0,0.0,2.0,,
292735,FR,2022-09-30,,,,,,,0.5,0.5,0.0,0.0,1.0,,
292736,ES,2022-09-30,,,,,,,0.2,0.2,0.0,0.0,1.0,,
292737,EG,2022-09-30,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292738,US,2022-09-30,,,,,,,0.2,0.2,0.0,0.0,1.0,,
292739,US,2022-09-30,,,,,,,22.849999999999998,45.699999999999996,2.0,1.0,2.0,83.0,
292740,DE,2022-09-30,,,,,,,0.1,0.2,0.0,0.0,2.0,,
292741,GB,2022-09-30,,,,,,,20.6,41.2,2.0,0.0,2.0,,
292742,GB,2022-09-30,,,,,,,15.6,15.6,1.0,0.0,1.0,,
292743,CA,2022-09-30,,,,,,,6.6,6.6,1.0,0.0,1.0,,
292744,IN,2022-09-30,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292745,FR,2022-09-30,,,,,,,,,,,,,
292746,IN,2022-09-30,,,,,,,7.800000000000001,15.600000000000001,2.0,0.0,2.0,,
292747,US,2022-09-30,,,,,,,,,,,,,
292748,CA,2022-09-30,,,,,,,,,,,,,
292749,ES,2022-09-30,,,,,,,22.05,44.1,1.0,0.0,2.0,,
292750,NG,2022-09-30,,,,,,,2.0,4.0,0.0,0.0,2.0,,
292751,PT,2022-09-30,,,,,,,0.1,0.1,0.0,1.0,1.0,83.0,
292752,NO,2022-09-30,,,,,,,,,,,,,
292753,SA,2022-09-30,,,,,,,,,,,,,
292754,SG,2022-09-30,,,,,,,,,,,,,
292755,GB,2022-09-30,,,,,,,,,,,,,
292756,PT,2022-09-30,,,,,,,,,,,,,
292757,EG,2022-09-30,,,,,,,10.433333333333334,93.9,0.0,1.0,9.0,67.0,
292758,US,2022-09-30,,,,,,,,,,,,,
292759,PH,2022-09-30,,,,,,,4.8,4.8,0.0,0.0,1.0,,
292760,ID,2022-09-30,,,,,,,11.875,47.5,1.0,2.0,4.0,58.5,
292761,US,2022-09-30,,,,,,,3.8499999999999996,7.699999999999999,0.0,0.0,2.0,,
292762,MX,2022-09-30,,,,,,,1.0,2.0,0.0,0.0,2.0,,
292763,AU,2022-09-30,,,,,,,,,,,,,
292764,DE,2022-09-30,,,,,,,11.1,11.1,1.0,0.0,1.0,,
292765,GB,2022-09-30,,,,,,,,,,,,,
292766,DE,2022-09-30,,,,,,,1.2,1.2,0.0,0.0,1.0,,
292767,DZ,2022-09-30,,,,,,,2.566666666666667,7.7,2.0,0.0,3.0,,
292768,US,2022-10-01,,,,,,,11.85,71.1,3.0,0.0,6.0,,
292769,TN,2022-10-01,,,,,,,4.75,9.5,0.0,0.0,2.0,,
292770,CA,2022-10-01,,,,,,,7.366666666666666,22.099999999999998,0.0,0.0,3.0,,
292771,IN,2022-10-01,,,,,,,,,,,,,
292772,ZW,2022-10-01,,,,,,,1.8,1.8,0.0,0.0,1.0,,
292773,US,2022-10-01,,,,,,,41.1,41.1,1.0,1.0,1.0,75.0,
292774,IN,2022-10-01,,,,,,,27.1,27.1,0.0,0.0,1.0,,
292775,CN,2022-10-01,,,,,,,0.4,0.4,0.0,0.0,1.0,,
292776,US,2022-10-01,,,,,,,19.0,38.0,2.0,0.0,2.0,,
292777,IN,2022-10-01,,,,,,,,,,,,,
292778,IN,2022-10-01,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292779,GB,2022-10-01,,,,,,,15.1,15.1,1.0,0.0,1.0,,
292781,IN,2022-10-01,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292782,BD,2022-10-01,,,,,,,6.1,6.1,0.0,0.0,1.0,,
292783,IN,2022-10-01,,,,,,,0.4,0.4,0.0,0.0,1.0,,
292784,US,2022-10-01,,,,,1.0,5.0,29.35,58.7,2.0,0.0,2.0,,
292785,US,2022-10-01,,,,,,,0.7,0.7,0.0,0.0,1.0,,
292786,IN,2022-10-01,,,,,,,4.7,4.7,0.0,0.0,1.0,,
292787,DE,2022-10-01,,,,,,,0.4,0.4,0.0,0.0,1.0,,
292788,GB,2022-10-01,,,,,,,,,,,,,
292789,US,2022-10-01,,,,,,,,,,,,,
292790,LK,2022-10-01,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292791,AT,2022-10-01,,,,,,,0.7,0.7,0.0,0.0,1.0,,
292792,IT,2022-10-01,,,,,,,13.2,13.2,1.0,0.0,1.0,,
292793,CA,2022-10-01,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292794,PH,2022-10-01,,,,,,,,,,,,,
292795,US,2022-10-01,,,,,,,,,,,,,
292797,NG,2022-10-01,,,,,,,0.4,0.4,0.0,0.0,1.0,,
292798,GB,2022-10-01,,,,,,,,,,,,,
292799,EG,2022-10-01,,,,,,,5.3,5.3,1.0,0.0,1.0,,
292800,ES,2022-10-01,,,,,,,,,,,,,
292801,GB,2022-10-01,,,,,,,0.3,0.3,0.0,0.0,1.0,,
292802,IN,2022-10-01,,,,,,,,,,,,,
292803,DE,2022-10-01,,,,,,,0.8,0.8,0.0,0.0,1.0,,
292804,DE,2022-10-01,,,,,,,0.4,0.8,0.0,0.0,2.0,,
292805,IN,2022-10-01,,,,,,,36.6,73.2,1.0,0.0,2.0,,
292806,NL,2022-10-01,,,,,,,,,,,,,
292807,AZ,2022-10-01,,,,,,,,,,,,,
292808,BE,2022-10-01,,,,,,,0.5,0.5,0.0,0.0,1.0,,
292809,LR,2022-10-01,,,,,,,10.5,10.5,0.0,0.0,1.0,,
292810,VN,2022-10-01,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292811,SE,2022-10-01,,,,,,,23.5,47.0,0.0,1.0,2.0,67.0,
292812,GB,2022-10-01,,,,,,,,,,,,,
292813,EG,2022-10-01,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292814,IL,2022-10-01,,,,,,,4.9,4.9,0.0,0.0,1.0,,
292815,GB,2022-10-01,22791.0,Annual,2022-10-02,1 days,,,13.2,13.2,1.0,0.0,1.0,,
292816,ET,2022-10-01,,,,,,,2.75,5.5,0.0,0.0,2.0,,
292817,NP,2022-10-01,,,,,,,21.0,42.0,0.0,0.0,2.0,,
292820,DE,2022-10-01,,,,,,,7.7,15.4,2.0,0.0,2.0,,
292821,CA,2022-10-01,,,,,,,,,,,,,
292822,IT,2022-10-01,,,,,,,,,,,,,
292823,PT,2022-10-01,,,,,,,,,,,,,
292824,GB,2022-10-01,,,,,,,12.466666666666667,37.4,3.0,0.0,3.0,,
292825,US,2022-10-01,,,,,,,,,,,,,
292826,PH,2022-10-01,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292827,SG,2022-10-01,,,,,,,13.64,68.2,1.0,0.0,5.0,,
292828,SE,2022-10-01,,,,,,,,,,,,,
292829,IN,2022-10-01,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292830,US,2022-10-01,,,,,,,12.0,36.0,1.0,1.0,3.0,50.0,
292833,GB,2022-10-01,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292834,NO,2022-10-01,,,,,,,0.5,0.5,0.0,0.0,1.0,,
292835,LK,2022-10-01,,,,,,,,,,,,,
292836,CO,2022-10-01,,,,,,,12.75,25.5,1.0,0.0,2.0,,
292837,CO,2022-10-01,,,,,,,,,,,,,
292838,US,2022-10-01,,,,,,,20.4,20.4,1.0,0.0,1.0,,
292839,PK,2022-10-01,,,,,,,,,,,,,
292840,IQ,2022-10-01,,,,,,,4.3,4.3,0.0,0.0,1.0,,
292842,ES,2022-10-01,,,,,,,,,,,,,
292843,MA,2022-10-01,,,,,,,,,,,,,
292845,CA,2022-10-01,,,,,,,,,,,,,
292846,NG,2022-10-01,,,,,,,23.566666666666666,70.7,0.0,0.0,3.0,,
292847,CA,2022-10-01,,,,,,,,,,,,,
292848,KR,2022-10-01,,,,,,,16.6,33.2,2.0,0.0,2.0,,
292849,ES,2022-10-01,,,,,,,,,,,,,
292850,IE,2022-10-01,,,,,,,63.3,63.3,1.0,0.0,1.0,,
292851,PK,2022-10-01,,,,,,,2.1,2.1,0.0,0.0,1.0,,
292852,GH,2022-10-01,,,,,,,27.5,27.5,1.0,0.0,1.0,,
292853,PS,2022-10-01,,,,,,,0.8,0.8,0.0,0.0,1.0,,
292854,PK,2022-10-01,,,,,,,0.5,0.5,0.0,0.0,1.0,,
292855,YE,2022-10-01,,,,,,,1.3,3.9000000000000004,0.0,0.0,3.0,,
292856,TN,2022-10-01,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292857,CA,2022-10-01,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292858,IN,2022-10-01,,,,,,,0.2,0.2,0.0,0.0,1.0,,
292859,US,2022-10-01,,,,,,,1.5,1.5,0.0,0.0,1.0,,
292860,IT,2022-10-01,,,,,,,,,,,,,
292861,PL,2022-10-01,,,,,,,,,,,,,
292863,ZA,2022-10-01,,,,,,,10.3,10.3,0.0,0.0,1.0,,
292864,PT,2022-10-01,,,,,,,5.0,5.0,0.0,0.0,1.0,,
292865,CA,2022-10-01,,,,,,,3.5,3.5,0.0,0.0,1.0,,
292866,LU,2022-10-01,,,,,,,0.25,0.5,0.0,0.0,2.0,,
292867,FR,2022-10-01,,,,,,,,,,,,,
292868,PT,2022-10-01,,,,,,,,,,,,,
292869,EG,2022-10-01,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292870,PT,2022-10-01,,,,,,,,,,,,,
292871,DE,2022-10-01,,,,,,,,,,,,,
292872,US,2022-10-01,,,,,,,,,,,,,
292873,PT,2022-10-01,,,,,,,,,,,,,
292874,IN,2022-10-01,,,,,,,6.4,12.8,1.0,0.0,2.0,,
292875,IN,2022-10-01,,,,,,,8.066666666666666,24.2,1.0,0.0,3.0,,
292876,PK,2022-10-01,,,,,,,4.3,4.3,0.0,0.0,1.0,,
292877,US,2022-10-01,,,,,,,5.6,11.2,1.0,0.0,2.0,,
292878,US,2022-10-01,,,,,,,,,,,,,
292879,US,2022-10-01,,,,,,,5.95,11.9,2.0,0.0,2.0,,
292881,NO,2022-10-01,,,,,,,,,,,,,
292882,HU,2022-10-01,22859.0,Annual,2022-10-06,5 days,,,32.35,64.7,0.0,0.0,2.0,,
292883,AU,2022-10-01,,,,,,,1.866666666666667,5.6000000000000005,0.0,0.0,3.0,,
292884,DE,2022-10-01,,,,,,,8.1,8.1,1.0,0.0,1.0,,
292885,IN,2022-10-01,,,,,,,0.7,0.7,0.0,0.0,1.0,,
292886,CA,2022-10-01,,,,,,,0.4,0.4,0.0,0.0,1.0,,
292887,CA,2022-10-01,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292888,SA,2022-10-01,,,,,,,13.6,13.6,1.0,0.0,1.0,,
292889,NL,2022-10-01,,,,,,,0.8,0.8,0.0,0.0,1.0,,
292890,CA,2022-10-02,,,,,,,0.2,0.2,0.0,0.0,1.0,,
292891,IE,2022-10-02,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292892,US,2022-10-02,,,,,,,0.5,0.5,0.0,0.0,1.0,,
292893,MX,2022-10-02,,,,,,,6.3,6.3,1.0,0.0,1.0,,
292894,GB,2022-10-02,,,,,,,,,,,,,
292895,GB,2022-10-02,,,,,,,,,,,,,
292896,PT,2022-10-02,,,,,,,,,,,,,
292897,US,2022-10-02,,,,,,,,,,,,,
292898,NG,2022-10-02,,,,,1.0,5.0,19.55,39.1,2.0,0.0,2.0,,
292899,US,2022-10-02,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292900,MX,2022-10-02,,,,,,,,,,,,,
292902,GB,2022-10-02,,,,,,,1.65,3.3,0.0,0.0,2.0,,
292903,US,2022-10-02,,,,,,,,,,,,,
292904,KE,2022-10-02,,,,,,,10.9,32.7,1.0,0.0,3.0,,
292905,PH,2022-10-02,,,,,,,10.9,10.9,0.0,0.0,1.0,,
292906,CO,2022-10-02,,,,,,,0.3,0.3,0.0,0.0,1.0,,
292907,GR,2022-10-02,,,,,,,1.6,1.6,0.0,0.0,1.0,,
292908,CA,2022-10-02,,,,,,,,,,,,,
292909,GB,2022-10-02,,,,,,,0.9,0.9,0.0,0.0,1.0,,
292910,PK,2022-10-02,,,,,,,,,,,,,
292911,PK,2022-10-02,,,,,,,,,,,,,
292912,DE,2022-10-02,,,,,,,,,,,,,
292913,CA,2022-10-02,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292914,IN,2022-10-02,,,,,,,0.7,0.7,0.0,1.0,1.0,17.0,
292915,BD,2022-10-02,,,,,,,0.4,0.4,0.0,0.0,1.0,,
292916,AM,2022-10-02,,,,,,,16.5,16.5,1.0,0.0,1.0,,
292917,IN,2022-10-02,,,,,,,0.2,0.2,0.0,0.0,1.0,,
292918,SA,2022-10-02,,,,,,,1.55,3.1,0.0,0.0,2.0,,
292919,EG,2022-10-02,,,,,,,,,,,,,
292920,US,2022-10-02,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292921,IN,2022-10-02,,,,,,,2.4,2.4,0.0,0.0,1.0,,
292922,PK,2022-10-02,,,,,,,,,,,,,
292923,IN,2022-10-02,,,,,,,27.9,27.9,1.0,0.0,1.0,,
292924,FR,2022-10-02,22887.0,Annual,2022-10-08,6 days,,,26.5,26.5,0.0,0.0,1.0,,
292925,ES,2022-10-02,,,,,,,,,,,,,
292926,GB,2022-10-02,,,,,,,55.5,166.5,1.0,0.0,3.0,,
292927,GB,2022-10-02,,,,,,,0.8,1.6,0.0,0.0,2.0,,
292928,IN,2022-10-02,,,,,,,86.1,86.1,0.0,1.0,1.0,76.6,
292929,GB,2022-10-02,,,,,,,0.15000000000000002,0.30000000000000004,0.0,1.0,2.0,0.0,
292930,AU,2022-10-02,,,,,,,,,,,,,
292932,ES,2022-10-02,,,,,1.0,4.0,26.9,26.9,0.0,0.0,1.0,,
292933,GB,2022-10-02,,,,,,,,,,,,,
292934,FR,2022-10-02,,,,,,,,,,,,,
292935,ZA,2022-10-02,,,,,,,11.4,34.2,1.0,0.0,3.0,,
292936,IN,2022-10-02,,,,,,,,,,,,,
292937,GB,2022-10-02,,,,,,,14.6,14.6,1.0,0.0,1.0,,
292938,CA,2022-10-02,,,,,,,,,,,,,
292939,ID,2022-10-02,,,,,,,15.36923076923077,199.8,11.0,2.0,13.0,44.333333333333336,
292940,GB,2022-10-02,,,,,,,,,,,,,
292941,CA,2022-10-02,,,,,,,0.5,0.5,0.0,0.0,1.0,,
292942,IN,2022-10-02,,,,,,,0.2,0.2,0.0,0.0,1.0,,
292943,IN,2022-10-02,,,,,,,2.9,2.9,0.0,0.0,1.0,,
292944,IN,2022-10-02,,,,,,,0.4,0.4,0.0,0.0,1.0,,
292945,BR,2022-10-02,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292946,EG,2022-10-02,,,,,,,0.7,0.7,0.0,0.0,1.0,,
292947,FR,2022-10-02,,,,,,,2.7,2.7,0.0,0.0,1.0,,
292948,US,2022-10-02,,,,,,,1.3,1.3,0.0,0.0,1.0,,
292949,IN,2022-10-02,,,,,,,,,,,,,
292950,FR,2022-10-02,,,,,,,,,,,,,
292951,NG,2022-10-02,,,,,1.0,5.0,42.05,84.1,1.0,0.0,2.0,,
292952,TR,2022-10-02,,,,,,,1.3,1.3,0.0,0.0,1.0,,
292953,BE,2022-10-02,,,,,,,0.8,1.6,0.0,0.0,2.0,,
292954,VN,2022-10-02,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292955,US,2022-10-02,22897.0,Annual,2022-10-08,6 days,,,29.6,29.6,1.0,0.0,1.0,,
292956,US,2022-10-02,,,,,,,,,,,,,
292957,ZA,2022-10-02,,,,,,,,,,,,,
292958,IN,2022-10-02,,,,,,,0.2,0.2,0.0,0.0,1.0,,
292959,IT,2022-10-02,,,,,,,6.2,6.2,0.0,0.0,1.0,,
292960,RU,2022-10-02,,,,,,,0.3,0.3,0.0,0.0,1.0,,
292961,LB,2022-10-02,,,,,,,19.4,19.4,1.0,0.0,1.0,,
292962,GB,2022-10-02,,,,,,,0.1,0.1,0.0,0.0,1.0,,
292963,PH,2022-10-02,,,,,,,1.1,1.1,0.0,0.0,1.0,,
292964,BD,2022-10-02,,,,,,,9.549999999999999,19.099999999999998,1.0,0.0,2.0,,
